smiles_id,molecule_chembl_id,ss,standard_type,pchembl_value,target_chembl_id,uniprot
NPC297987,CHEMBL2297279,0.8727,IC50,7.9200,CHEMBL220,P22303
NPC298093,CHEMBL429023,1.0000,IC50,8.4600,CHEMBL4499,P03905
NPC298093,CHEMBL429023,1.0000,IC50,5.4400,CHEMBL3622,P33261
NPC298093,CHEMBL429023,1.0000,IC50,6.0600,CHEMBL3371,P50406
NPC298093,CHEMBL429023,1.0000,Ki,6.3900,CHEMBL3371,P50406
NPC298093,CHEMBL429023,1.0000,IC50,8.3600,CHEMBL4497,P03887
NPC298093,CHEMBL429023,1.0000,IC50,7.5900,CHEMBL4497,P03887
NPC298093,CHEMBL429023,1.0000,IC50,9.7700,CHEMBL2366457,O46521
NPC298257,CHEMBL444478,0.9014,IC50,5.1100,CHEMBL3471,Q7ZJM1
NPC298257,CHEMBL444478,0.9014,IC50,5.0300,CHEMBL299,P17252
NPC298257,CHEMBL444478,0.9014,Ki,6.1600,CHEMBL3108635,O96394
NPC298257,CHEMBL1364101,0.9014,EC50,5.0100,CHEMBL1293319,Q9XUB2
NPC29830,CHEMBL509624,1.0000,IC50,6.0600,CHEMBL4523129,O15056
NPC29830,CHEMBL469654,0.8596,IC50,5.3400,CHEMBL6135,B4URF0
NPC29830,CHEMBL469654,0.8596,IC50,5.5200,CHEMBL6135,B4URF0
NPC29841,CHEMBL3407749,1.0000,IC50,5.1600,CHEMBL3649,P80457
NPC29841,CHEMBL3407503,0.9250,IC50,5.3400,CHEMBL3649,P80457
NPC29883,CHEMBL441343,1.0000,Ki,5.0300,CHEMBL5973,Q99N23
NPC29883,CHEMBL441343,1.0000,Ki,5.3200,CHEMBL3242,O43570
NPC29883,CHEMBL441343,1.0000,Ki,5.0400,CHEMBL4789,P35218
NPC29883,CHEMBL441343,1.0000,Ki,5.0100,CHEMBL261,P00915
NPC29883,CHEMBL441343,1.0000,Ki,5.2100,CHEMBL3510,Q9ULX7
NPC29883,CHEMBL441343,1.0000,Ki,5.1100,CHEMBL2186,Q9D6N1
NPC29883,CHEMBL441343,1.0000,Ki,5.2000,CHEMBL3242,O43570
NPC29883,CHEMBL441343,1.0000,Ki,5.4300,CHEMBL3594,Q16790
NPC29883,CHEMBL441343,1.0000,Ki,5.3900,CHEMBL2326,P43166
NPC29883,CHEMBL441343,1.0000,Ki,5.2400,CHEMBL3025,P23280
NPC29883,CHEMBL441343,1.0000,Ki,5.1500,CHEMBL3969,Q9Y2D0
NPC29883,CHEMBL441343,1.0000,Ki,5.4300,CHEMBL4789,P35218
NPC29883,CHEMBL441343,1.0000,Ki,5.1100,CHEMBL3729,P22748
NPC29883,CHEMBL441343,1.0000,Ki,5.1800,CHEMBL2885,P07451
NPC29883,CHEMBL441343,1.0000,Ki,6.0600,CHEMBL205,P00918
NPC29883,CHEMBL441343,1.0000,Ki,6.0400,CHEMBL261,P00915
NPC29883,CHEMBL441343,1.0000,Ki,5.0700,CHEMBL1795125,Q2PCB5
NPC29883,CHEMBL441343,1.0000,IC50,5.0300,CHEMBL1973,P14679
NPC2989,CHEMBL1464,1.0000,IC50,8.0600,CHEMBL1930,Q9BQB6
NPC299134,CHEMBL55285,1.0000,EC50,6.5000,CHEMBL6007,O75762
NPC299134,CHEMBL55285,1.0000,IC50,6.2700,CHEMBL2085,P14174
NPC299134,CHEMBL55285,1.0000,IC50,6.2800,CHEMBL2085,P14174
NPC299134,CHEMBL55285,1.0000,EC50,6.6000,CHEMBL6007,O75762
NPC299134,CHEMBL55285,1.0000,IC50,6.1000,CHEMBL2085,P14174
NPC299134,CHEMBL55285,1.0000,Ki,5.3700,CHEMBL2085,P14174
NPC299134,CHEMBL55285,1.0000,Kd,5.5400,CHEMBL2085,P14174
NPC299379,CHEMBL210276,1.0000,IC50,5.0000,CHEMBL4150,Q965D5
NPC299568,CHEMBL190461,1.0000,Ki,5.9000,CHEMBL3571,P20272
NPC299568,CHEMBL190461,1.0000,Ki,6.6400,CHEMBL5373,P47936
NPC299568,CHEMBL190461,1.0000,EC50,6.3500,CHEMBL1075322,Q9Y2T6
NPC299568,CHEMBL190461,1.0000,Ki,5.0000,CHEMBL253,P34972
NPC299568,CHEMBL190461,1.0000,Ki,5.6200,CHEMBL218,P21554
NPC299568,CHEMBL190461,1.0000,Ki,6.4300,CHEMBL253,P34972
NPC299568,CHEMBL190461,1.0000,Ki,5.8400,CHEMBL218,P21554
NPC299568,CHEMBL190461,1.0000,IC50,5.5500,CHEMBL5011,Q8R455
NPC299568,CHEMBL190461,1.0000,IC50,6.3500,CHEMBL5160,Q6RI86
NPC299568,CHEMBL190461,1.0000,EC50,6.3200,CHEMBL5160,Q6RI86
NPC299568,CHEMBL190461,1.0000,IC50,5.2300,CHEMBL2775,Q9ERZ8
NPC299568,CHEMBL190461,1.0000,EC50,6.0500,CHEMBL2775,Q9ERZ8
NPC299568,CHEMBL190461,1.0000,IC50,6.1200,CHEMBL3879847,Q4QYD9
NPC299568,CHEMBL190461,1.0000,EC50,6.2900,CHEMBL3879847,Q4QYD9
NPC299568,CHEMBL190461,1.0000,IC50,5.9600,CHEMBL2863,Q9WUD2
NPC299568,CHEMBL190461,1.0000,EC50,5.9200,CHEMBL2863,Q9WUD2
NPC299568,CHEMBL190461,1.0000,IC50,5.4300,CHEMBL4794,Q8NER1
NPC299568,CHEMBL190461,1.0000,EC50,5.3900,CHEMBL4794,Q8NER1
NPC299568,CHEMBL190461,1.0000,EC50,5.1000,CHEMBL214,P08908
NPC299568,CHEMBL190461,1.0000,Ki,5.3600,CHEMBL218,P21554
NPC299568,CHEMBL190461,1.0000,Ki,5.5400,CHEMBL253,P34972
NPC299568,CHEMBL190461,1.0000,Ki,5.9600,CHEMBL225,P28335
NPC299568,CHEMBL190461,1.0000,Ki,5.8900,CHEMBL233,P35372
NPC299568,CHEMBL190461,1.0000,Ki,5.6400,CHEMBL237,P41145
NPC299568,CHEMBL190461,1.0000,Ki,5.5700,CHEMBL2056,P21728
NPC299568,CHEMBL190461,1.0000,Ki,5.5100,CHEMBL264,Q9Y5N1
NPC299568,CHEMBL190461,1.0000,Ki,5.5000,CHEMBL1942,P18089
NPC299568,CHEMBL190461,1.0000,Ki,5.4700,CHEMBL4105907,Q5BJF2
NPC299568,CHEMBL190461,1.0000,Ki,5.4300,CHEMBL1916,P18825
NPC299568,CHEMBL190461,1.0000,Ki,5.1900,CHEMBL236,P41143
NPC299568,CHEMBL190461,1.0000,IC50,6.1700,CHEMBL5763,P81908
NPC299568,CHEMBL190461,1.0000,Kd,7.7300,CHEMBL4801,P29466
NPC299568,CHEMBL236171,1.0000,Ki,5.9000,CHEMBL218,P21554
NPC299568,CHEMBL236171,1.0000,Ki,6.6400,CHEMBL253,P34972
NPC299568,CHEMBL3810140,1.0000,Ki,6.6900,CHEMBL253,P34972
NPC299568,CHEMBL3810140,1.0000,Ki,6.0800,CHEMBL3571,P20272
NPC299590,CHEMBL463763,1.0000,IC50,7.4000,CHEMBL230,P35354
NPC299590,CHEMBL463763,1.0000,IC50,7.6400,CHEMBL5963,P55085
NPC299590,CHEMBL463763,1.0000,IC50,7.8500,CHEMBL5963,P55085
NPC299923,CHEMBL575808,1.0000,IC50,5.6700,CHEMBL5393,Q9UNQ0
NPC299923,CHEMBL575808,1.0000,IC50,5.9300,CHEMBL5393,Q9UNQ0
NPC299939,CHEMBL464577,1.0000,IC50,5.1300,CHEMBL2903,P16050
NPC299990,CHEMBL449782,1.0000,Ki,5.1200,CHEMBL5131,P28593
NPC300017,CHEMBL53566,1.0000,Ki,6.0700,CHEMBL5631,P9WPJ7
NPC300017,CHEMBL53566,1.0000,Ki,5.9600,CHEMBL5337,Q5AJ71
NPC300017,CHEMBL53566,1.0000,Ki,5.9700,CHEMBL1697676,Q3I4V7
NPC300017,CHEMBL53566,1.0000,Ki,5.0600,CHEMBL205,P00918
NPC300020,CHEMBL416732,1.0000,Ki,5.2700,CHEMBL217,P14416
NPC300020,CHEMBL416732,1.0000,Ki,5.1900,CHEMBL219,P21917
NPC300020,CHEMBL1195032,1.0000,Ki,6.3000,CHEMBL234,P35462
NPC300020,CHEMBL1195032,1.0000,Ki,5.3000,CHEMBL217,P14416
NPC300205,CHEMBL192258,1.0000,Ki,5.2800,CHEMBL2265,P23141
NPC300205,CHEMBL192258,1.0000,Ki,5.7400,CHEMBL3180,O00748
NPC300205,CHEMBL192258,1.0000,Ki,5.3100,CHEMBL2623,P12337
NPC300557,CHEMBL395414,0.8780,Kd,10.5400,CHEMBL5880,P60568
NPC300776,CHEMBL435734,1.0000,IC50,9.0000,CHEMBL3587,Q02750
NPC300776,CHEMBL425148,0.9268,Kd,6.5100,CHEMBL3305,P04278
NPC300845,CHEMBL297453,1.0000,IC50,6.1400,CHEMBL247,Q72547
NPC300845,CHEMBL297453,1.0000,IC50,6.4000,CHEMBL4512,Q965D7
NPC300845,CHEMBL297453,1.0000,IC50,6.7000,CHEMBL4150,Q965D5
NPC300845,CHEMBL297453,1.0000,IC50,6.5200,CHEMBL4513,Q965D6
NPC300845,CHEMBL297453,1.0000,IC50,6.6000,CHEMBL4150,Q965D5
NPC300845,CHEMBL297453,1.0000,Ki,6.7300,CHEMBL4150,Q965D5
NPC300845,CHEMBL297453,1.0000,Ki,7.1000,CHEMBL4150,Q965D5
NPC300845,CHEMBL297453,1.0000,Ki,8.1000,CHEMBL4150,Q965D5
NPC300845,CHEMBL297453,1.0000,IC50,6.6000,CHEMBL1075249,P11412
NPC300845,CHEMBL297453,1.0000,IC50,6.1400,CHEMBL3404,P52209
NPC300845,CHEMBL297453,1.0000,Ki,6.6300,CHEMBL4860,P10415
NPC300845,CHEMBL297453,1.0000,IC50,6.1600,CHEMBL4241,P52020
NPC300845,CHEMBL297453,1.0000,IC50,5.1700,CHEMBL3869,P50281
NPC300845,CHEMBL297453,1.0000,IC50,5.0200,CHEMBL333,P08253
NPC300845,CHEMBL297453,1.0000,IC50,5.0000,CHEMBL3717,P08581
NPC300845,CHEMBL297453,1.0000,Ki,5.4800,CHEMBL3717,P08581
NPC300845,CHEMBL297453,1.0000,EC50,6.1400,CHEMBL1293319,Q9XUB2
NPC300845,CHEMBL297453,1.0000,IC50,5.6600,CHEMBL260,Q16539
NPC300845,CHEMBL297453,1.0000,IC50,6.1200,CHEMBL4822,P56817
NPC300845,CHEMBL297453,1.0000,IC50,5.8000,CHEMBL4822,P56817
NPC300845,CHEMBL297453,1.0000,Ki,7.5500,CHEMBL4373,P15840
NPC300845,CHEMBL297453,1.0000,IC50,6.0000,CHEMBL2916,O14746
NPC300845,CHEMBL297453,1.0000,IC50,5.9700,CHEMBL2916,O14746
NPC300845,CHEMBL297453,1.0000,IC50,5.9300,CHEMBL2916,O14746
NPC300845,CHEMBL297453,1.0000,Ki,6.4700,CHEMBL4860,P10415
NPC300845,CHEMBL297453,1.0000,IC50,5.7500,CHEMBL1293224,P10636
NPC300845,CHEMBL297453,1.0000,IC50,6.5000,CHEMBL2424511,Q8I2S7
NPC300845,CHEMBL297453,1.0000,IC50,7.5200,CHEMBL4512,Q965D7
NPC300845,CHEMBL297453,1.0000,Kd,6.1600,CHEMBL6101,P42224
NPC300845,CHEMBL297453,1.0000,IC50,5.3400,CHEMBL2487,P05067
NPC300845,CHEMBL297453,1.0000,IC50,5.5200,CHEMBL2487,P05067
NPC300845,CHEMBL297453,1.0000,IC50,6.3000,CHEMBL1993,P26358
NPC300845,CHEMBL297453,1.0000,IC50,6.3000,CHEMBL2487,P05067
NPC300845,CHEMBL297453,1.0000,IC50,6.9100,CHEMBL4302,P08183
NPC300845,CHEMBL297453,1.0000,IC50,6.4800,CHEMBL5508,Q63470
NPC300845,CHEMBL297453,1.0000,IC50,5.7500,CHEMBL5658,O14684
NPC300845,CHEMBL297453,1.0000,IC50,6.4800,CHEMBL2292,Q13627
NPC300845,CHEMBL297453,1.0000,IC50,6.0000,CHEMBL3094,Q8IW41
NPC300845,CHEMBL297453,1.0000,IC50,7.0700,CHEMBL4662,P28074
NPC300845,CHEMBL297453,1.0000,IC50,6.0000,CHEMBL4662,P28074
NPC300845,CHEMBL297453,1.0000,IC50,6.5600,CHEMBL2362978,P43351
NPC300845,CHEMBL297453,1.0000,IC50,5.8000,CHEMBL2362978,P43351
NPC300845,CHEMBL297453,1.0000,IC50,5.1700,CHEMBL2362978,P43351
NPC300845,CHEMBL297453,1.0000,IC50,5.4300,CHEMBL2362978,P43351
NPC300845,CHEMBL297453,1.0000,IC50,5.3000,CHEMBL1857,P0AEK4
NPC300845,CHEMBL297453,1.0000,Kd,6.4000,CHEMBL3194,P02766
NPC300845,CHEMBL297453,1.0000,IC50,6.3100,CHEMBL3334418,P18669
NPC300845,CHEMBL338988,1.0000,IC50,5.8000,CHEMBL4822,P56817
NPC300845,CHEMBL338988,1.0000,Ki,6.6800,CHEMBL4822,P56817
NPC300845,CHEMBL338988,1.0000,IC50,5.5700,CHEMBL3596076,Q11203
NPC300845,CHEMBL338988,1.0000,IC50,6.1600,CHEMBL3596077,Q11130
NPC300845,CHEMBL338988,1.0000,IC50,5.7500,CHEMBL4996,P22083
NPC300845,CHEMBL126079,1.0000,IC50,5.7500,CHEMBL4822,P56817
NPC300845,CHEMBL126079,1.0000,Ki,6.7700,CHEMBL4822,P56817
NPC300845,CHEMBL264938,1.0000,IC50,6.2200,CHEMBL4512,Q965D7
NPC300845,CHEMBL264938,1.0000,IC50,6.3000,CHEMBL4150,Q965D5
NPC300845,CHEMBL264938,1.0000,IC50,5.9600,CHEMBL4513,Q965D6
NPC300845,CHEMBL264938,1.0000,IC50,6.6400,CHEMBL1075249,P11412
NPC300845,CHEMBL264938,1.0000,IC50,5.8400,CHEMBL3404,P52209
NPC300845,CHEMBL264938,1.0000,IC50,5.0000,CHEMBL3717,P08581
NPC300845,CHEMBL264938,1.0000,Ki,6.6300,CHEMBL4860,P10415
NPC300845,CHEMBL264938,1.0000,IC50,6.7300,CHEMBL4662,P28074
NPC300845,CHEMBL264938,1.0000,IC50,5.4400,CHEMBL6152,P37840
NPC300845,CHEMBL311663,1.0000,IC50,5.2200,CHEMBL240,Q12809
NPC300845,CHEMBL562716,0.8571,IC50,5.7700,CHEMBL3869,P50281
NPC300845,CHEMBL562716,0.8571,IC50,5.0600,CHEMBL333,P08253
NPC300845,CHEMBL551312,0.8571,IC50,5.5100,CHEMBL3869,P50281
NPC300845,CHEMBL551312,0.8571,IC50,5.2700,CHEMBL333,P08253
NPC300845,CHEMBL36327,0.8542,IC50,6.1200,CHEMBL247,Q72547
NPC300845,CHEMBL36327,0.8542,IC50,6.4000,CHEMBL4512,Q965D7
NPC300845,CHEMBL36327,0.8542,IC50,6.7000,CHEMBL4150,Q965D5
NPC300845,CHEMBL36327,0.8542,IC50,6.0000,CHEMBL4513,Q965D6
NPC300845,CHEMBL36327,0.8542,IC50,6.3000,CHEMBL4150,Q965D5
NPC300845,CHEMBL36327,0.8542,IC50,5.0000,CHEMBL1857,P0AEK4
NPC300845,CHEMBL36327,0.8542,Ki,6.5400,CHEMBL4150,Q965D5
NPC300845,CHEMBL36327,0.8542,Ki,6.9900,CHEMBL4150,Q965D5
NPC300845,CHEMBL36327,0.8542,Ki,7.8000,CHEMBL4150,Q965D5
NPC300845,CHEMBL36327,0.8542,IC50,6.7500,CHEMBL1075249,P11412
NPC300845,CHEMBL36327,0.8542,IC50,6.6800,CHEMBL3404,P52209
NPC300845,CHEMBL36327,0.8542,Ki,6.6400,CHEMBL4860,P10415
NPC300845,CHEMBL36327,0.8542,IC50,5.0000,CHEMBL3717,P08581
NPC300845,CHEMBL36327,0.8542,IC50,5.8300,CHEMBL260,Q16539
NPC300845,CHEMBL36327,0.8542,Ki,6.4000,CHEMBL4860,P10415
NPC300845,CHEMBL36327,0.8542,IC50,6.7000,CHEMBL4105924,Q14576
NPC300845,CHEMBL36327,0.8542,IC50,5.5400,CHEMBL4523129,O15056
NPC300845,CHEMBL36327,0.8542,IC50,6.7100,CHEMBL4662,P28074
NPC300845,CHEMBL36327,0.8542,IC50,6.5900,CHEMBL2362978,P43351
NPC300845,CHEMBL36327,0.8542,IC50,5.0100,CHEMBL6152,P37840
NPC300845,CHEMBL129451,0.8542,IC50,5.2200,CHEMBL4822,P56817
NPC300845,CHEMBL129451,0.8542,IC50,6.4000,CHEMBL4512,Q965D7
NPC300845,CHEMBL129451,0.8542,IC50,6.0000,CHEMBL4513,Q965D6
NPC300845,CHEMBL129451,0.8542,Ki,5.5500,CHEMBL4512,Q965D7
NPC300845,CHEMBL129451,0.8542,Ki,7.4000,CHEMBL4150,Q965D5
NPC300845,CHEMBL129451,0.8542,Ki,5.1900,CHEMBL4513,Q965D6
NPC300845,CHEMBL129451,0.8542,Ki,5.5500,CHEMBL4513,Q965D6
NPC300845,CHEMBL129451,0.8542,IC50,6.6200,CHEMBL1075249,P11412
NPC300845,CHEMBL129451,0.8542,IC50,5.8900,CHEMBL3404,P52209
NPC300845,CHEMBL129451,0.8542,IC50,6.5200,CHEMBL4150,Q965D5
NPC300845,CHEMBL129451,0.8542,IC50,6.9100,CHEMBL4662,P28074
NPC300845,CHEMBL126142,0.8542,IC50,5.3500,CHEMBL4822,P56817
NPC300845,CHEMBL126142,0.8542,Ki,5.2800,CHEMBL4822,P56817
NPC300845,CHEMBL483083,0.8542,Ki,6.6400,CHEMBL4860,P10415
NPC300943,CHEMBL485677,0.8636,IC50,6.0900,CHEMBL2622,P07943
NPC300984,CHEMBL551842,1.0000,IC50,6.0600,CHEMBL335,P18031
NPC300984,CHEMBL551842,1.0000,IC50,5.3400,CHEMBL1293267,Q9HC97
NPC300984,CHEMBL551842,1.0000,IC50,6.1000,CHEMBL335,P18031
NPC300984,CHEMBL559457,0.8525,IC50,5.5200,CHEMBL335,P18031
NPC30126,CHEMBL1289015,1.0000,Ki,5.8500,CHEMBL4176,P04066
NPC30126,CHEMBL1289015,1.0000,Ki,5.4000,CHEMBL4176,P04066
NPC30126,CHEMBL1289017,1.0000,Ki,5.0500,CHEMBL4176,P04066
NPC30126,CHEMBL502230,1.0000,IC50,6.0000,CHEMBL3545,Q2KIM0
NPC30126,CHEMBL502230,1.0000,Ki,6.3100,CHEMBL3545,Q2KIM0
NPC30126,CHEMBL87474,0.9500,Ki,7.1000,CHEMBL4176,P04066
NPC30126,CHEMBL87474,0.9500,Ki,8.2800,CHEMBL3545,Q2KIM0
NPC30126,CHEMBL69294,0.9500,Ki,8.2400,CHEMBL4176,P04066
NPC30126,CHEMBL69294,0.9500,Ki,7.9500,CHEMBL2271,Q9BTY2
NPC301585,CHEMBL82293,1.0000,IC50,6.0300,CHEMBL2083,P15090
NPC301585,CHEMBL82293,1.0000,IC50,5.5800,CHEMBL3344,P05413
NPC301585,CHEMBL82293,1.0000,IC50,5.9200,CHEMBL3674,Q01469
NPC301585,CHEMBL82293,1.0000,IC50,5.7700,CHEMBL4879,P12104
NPC301585,CHEMBL82293,1.0000,Kd,6.1000,CHEMBL3674,Q01469
NPC301585,CHEMBL82293,1.0000,Ki,6.4700,CHEMBL2083,P15090
NPC301585,CHEMBL82293,1.0000,Ki,6.1000,CHEMBL3674,Q01469
NPC301585,CHEMBL82293,1.0000,IC50,5.1300,CHEMBL3979,Q03181
NPC301585,CHEMBL82293,1.0000,IC50,5.8200,CHEMBL239,Q07869
NPC301585,CHEMBL82293,1.0000,IC50,5.0600,CHEMBL335,P18031
NPC301585,CHEMBL320358,1.0000,Ki,5.0900,CHEMBL5269,Q80UJ1
NPC301585,CHEMBL46403,1.0000,IC50,5.2200,CHEMBL3979,Q03181
NPC301585,CHEMBL46403,1.0000,IC50,5.9600,CHEMBL239,Q07869
NPC301585,CHEMBL46403,1.0000,IC50,5.1200,CHEMBL4078,O42275
NPC301585,CHEMBL46403,1.0000,Ki,5.3600,CHEMBL4078,O42275
NPC301585,CHEMBL46403,1.0000,Ki,5.4400,CHEMBL4078,O42275
NPC301585,CHEMBL46403,1.0000,IC50,5.6400,CHEMBL335,P18031
NPC301585,CHEMBL111077,1.0000,IC50,5.2700,CHEMBL239,Q07869
NPC301585,CHEMBL111077,1.0000,Ki,5.5800,CHEMBL3714079,Q9NQS5
NPC301585,CHEMBL111077,1.0000,EC50,5.1500,CHEMBL3714079,Q9NQS5
NPC301585,CHEMBL108766,1.0000,EC50,5.1000,CHEMBL4422,O14842
NPC301585,CHEMBL108766,1.0000,Ki,5.6600,CHEMBL3714079,Q9NQS5
NPC301585,CHEMBL108766,1.0000,EC50,5.4600,CHEMBL3714079,Q9NQS5
NPC301585,CHEMBL107498,1.0000,EC50,5.2200,CHEMBL3714079,Q9NQS5
NPC301585,CHEMBL107498,1.0000,EC50,5.0000,CHEMBL3714079,Q9NQS5
NPC301585,CHEMBL107498,1.0000,Ki,5.7500,CHEMBL3714079,Q9NQS5
NPC301585,CHEMBL107498,1.0000,EC50,5.1200,CHEMBL235,P37231
NPC301585,CHEMBL108030,1.0000,Ki,6.9700,CHEMBL3714079,Q9NQS5
NPC301585,CHEMBL108030,1.0000,EC50,5.3600,CHEMBL3714079,Q9NQS5
NPC301585,CHEMBL107874,1.0000,Ki,5.7100,CHEMBL3714079,Q9NQS5
NPC301585,CHEMBL107874,1.0000,EC50,5.7700,CHEMBL3714079,Q9NQS5
NPC301585,CHEMBL1173381,1.0000,IC50,5.8000,CHEMBL335,P18031
NPC301585,CHEMBL14184,0.9412,Ki,5.0400,CHEMBL5269,Q80UJ1
NPC301585,CHEMBL14184,0.9412,Ki,5.0500,CHEMBL5269,Q80UJ1
NPC301696,CHEMBL82293,1.0000,IC50,6.0300,CHEMBL2083,P15090
NPC301696,CHEMBL82293,1.0000,IC50,5.5800,CHEMBL3344,P05413
NPC301696,CHEMBL82293,1.0000,IC50,5.9200,CHEMBL3674,Q01469
NPC301696,CHEMBL82293,1.0000,IC50,5.7700,CHEMBL4879,P12104
NPC301696,CHEMBL82293,1.0000,Kd,6.1000,CHEMBL3674,Q01469
NPC301696,CHEMBL82293,1.0000,Ki,6.4700,CHEMBL2083,P15090
NPC301696,CHEMBL82293,1.0000,Ki,6.1000,CHEMBL3674,Q01469
NPC301696,CHEMBL82293,1.0000,IC50,5.1300,CHEMBL3979,Q03181
NPC301696,CHEMBL82293,1.0000,IC50,5.8200,CHEMBL239,Q07869
NPC301696,CHEMBL82293,1.0000,IC50,5.0600,CHEMBL335,P18031
NPC301696,CHEMBL320358,1.0000,Ki,5.0900,CHEMBL5269,Q80UJ1
NPC301696,CHEMBL46403,1.0000,IC50,5.2200,CHEMBL3979,Q03181
NPC301696,CHEMBL46403,1.0000,IC50,5.9600,CHEMBL239,Q07869
NPC301696,CHEMBL46403,1.0000,IC50,5.1200,CHEMBL4078,O42275
NPC301696,CHEMBL46403,1.0000,Ki,5.3600,CHEMBL4078,O42275
NPC301696,CHEMBL46403,1.0000,Ki,5.4400,CHEMBL4078,O42275
NPC301696,CHEMBL46403,1.0000,IC50,5.6400,CHEMBL335,P18031
NPC301696,CHEMBL111077,1.0000,IC50,5.2700,CHEMBL239,Q07869
NPC301696,CHEMBL111077,1.0000,Ki,5.5800,CHEMBL3714079,Q9NQS5
NPC301696,CHEMBL111077,1.0000,EC50,5.1500,CHEMBL3714079,Q9NQS5
NPC301696,CHEMBL108766,1.0000,EC50,5.1000,CHEMBL4422,O14842
NPC301696,CHEMBL108766,1.0000,Ki,5.6600,CHEMBL3714079,Q9NQS5
NPC301696,CHEMBL108766,1.0000,EC50,5.4600,CHEMBL3714079,Q9NQS5
NPC301696,CHEMBL107498,1.0000,EC50,5.2200,CHEMBL3714079,Q9NQS5
NPC301696,CHEMBL107498,1.0000,EC50,5.0000,CHEMBL3714079,Q9NQS5
NPC301696,CHEMBL107498,1.0000,Ki,5.7500,CHEMBL3714079,Q9NQS5
NPC301696,CHEMBL107498,1.0000,EC50,5.1200,CHEMBL235,P37231
NPC301696,CHEMBL108030,1.0000,Ki,6.9700,CHEMBL3714079,Q9NQS5
NPC301696,CHEMBL108030,1.0000,EC50,5.3600,CHEMBL3714079,Q9NQS5
NPC301696,CHEMBL107874,1.0000,Ki,5.7100,CHEMBL3714079,Q9NQS5
NPC301696,CHEMBL107874,1.0000,EC50,5.7700,CHEMBL3714079,Q9NQS5
NPC301696,CHEMBL1173381,1.0000,IC50,5.8000,CHEMBL335,P18031
NPC301696,CHEMBL14184,0.9412,Ki,5.0400,CHEMBL5269,Q80UJ1
NPC301696,CHEMBL14184,0.9412,Ki,5.0500,CHEMBL5269,Q80UJ1
NPC302159,CHEMBL72628,1.0000,Ki,5.2400,CHEMBL3885662,Q44079
NPC302159,CHEMBL72628,1.0000,Ki,8.9400,CHEMBL4523354,Q6XQN6
NPC302171,CHEMBL416732,1.0000,Ki,5.2700,CHEMBL217,P14416
NPC302171,CHEMBL416732,1.0000,Ki,5.1900,CHEMBL219,P21917
NPC302171,CHEMBL1195032,1.0000,Ki,6.3000,CHEMBL234,P35462
NPC302171,CHEMBL1195032,1.0000,Ki,5.3000,CHEMBL217,P14416
NPC302191,CHEMBL1076438,1.0000,EC50,8.9600,CHEMBL208,P06401
NPC302191,CHEMBL1076438,1.0000,IC50,7.2400,CHEMBL208,P06401
NPC302191,CHEMBL1076438,1.0000,IC50,8.2600,CHEMBL208,P06401
NPC302426,CHEMBL441260,1.0000,IC50,7.8200,CHEMBL1978,P11511
NPC302449,CHEMBL2368861,1.0000,IC50,8.7700,CHEMBL233,P35372
NPC302449,CHEMBL2368861,1.0000,IC50,8.9200,CHEMBL237,P41145
NPC302449,CHEMBL2368861,1.0000,IC50,9.0500,CHEMBL236,P41143
NPC302449,CHEMBL4758814,1.0000,Ki,9.2700,CHEMBL270,P33535
NPC302449,CHEMBL4758814,1.0000,Ki,7.5800,CHEMBL269,P33533
NPC302449,CHEMBL4758814,1.0000,Ki,9.5500,CHEMBL3952,P41144
NPC302449,CHEMBL353979,0.8806,Ki,9.7000,CHEMBL4354,P97266
NPC302449,CHEMBL353979,0.8806,Ki,9.5200,CHEMBL236,P41143
NPC302449,CHEMBL353979,0.8806,Ki,9.4000,CHEMBL3952,P41144
NPC302449,CHEMBL281786,0.8806,IC50,9.1500,CHEMBL4354,P97266
NPC302449,CHEMBL281786,0.8806,IC50,8.7400,CHEMBL3952,P41144
NPC302449,CHEMBL281786,0.8806,IC50,9.1700,CHEMBL236,P41143
NPC302449,CHEMBL281786,0.8806,Kd,10.5400,CHEMBL3614,P34975
NPC302449,CHEMBL281786,0.8806,Kd,10.3000,CHEMBL3614,P34975
NPC302449,CHEMBL281786,0.8806,Kd,10.4200,CHEMBL3614,P34975
NPC302449,CHEMBL281786,0.8806,Ki,9.5500,CHEMBL237,P41145
NPC302449,CHEMBL281786,0.8806,Ki,9.4300,CHEMBL237,P41145
NPC302449,CHEMBL281786,0.8806,Ki,9.4200,CHEMBL237,P41145
NPC302449,CHEMBL281786,0.8806,Ki,9.5700,CHEMBL233,P35372
NPC302449,CHEMBL281786,0.8806,Ki,9.4800,CHEMBL233,P35372
NPC302449,CHEMBL281786,0.8806,IC50,8.8500,CHEMBL3041,P79350
NPC302449,CHEMBL281786,0.8806,Ki,10.1500,CHEMBL233,P35372
NPC302449,CHEMBL281786,0.8806,Ki,9.6400,CHEMBL236,P41143
NPC302449,CHEMBL281786,0.8806,Ki,10.7000,CHEMBL237,P41145
NPC302449,CHEMBL281786,0.8806,Ki,9.9100,CHEMBL233,P35372
NPC302449,CHEMBL281786,0.8806,Ki,9.7000,CHEMBL233,P35372
NPC302449,CHEMBL281786,0.8806,Ki,9.1600,CHEMBL237,P41145
NPC302449,CHEMBL4754079,0.8806,Ki,9.6700,CHEMBL270,P33535
NPC302449,CHEMBL4754079,0.8806,Ki,8.6800,CHEMBL269,P33533
